"UF","nome","PIB","Pop_est_2009","PIB_percapita","v0002_codigo_do_municipio","educação sem instrução","pobreza","renda"
"PIAUÍ","Elesbão Veloso",54116.52734375,14490,3734.75,2203503,79.67271111249964,62.32454598615132,992.653658189793
"MINAS GERAIS","Tumiritinga",34187.10546875,6198,5515.83007812,3169505,76.48025948339516,52.76263960614155,1220.1717794679405
"MINAS GERAIS","Francisco Dumont",28876.14648438,4987,5790.27978516,3126604,73.65772027979861,56.693222667369355,1185.052346837418
"MINAS GERAIS","Vieiras",29292.23242188,3899,7512.75976562,3171402,69.61425538244758,46.216159000513684,1336.6208865125138
"PARANÁ","Figueira",60627.41015625,8485,7145.25,4107751,68.33735344602574,32.01949333683103,1785.6912505850073
"MINAS GERAIS","Antônio Prado de Minas",14403.46777344,2070,6958.20019531,3103108,67.89978379479058,39.05266205904797,1707.9941010377554
"MARANHÃO","São Vicente Ferrer",39492.9609375,20463,1929.9699707,2613800,81.62805704555319,74.77810649503837,972.8576338532739
"SANTA CATARINA","Jupiá",28970.68554688,2185,13258.88964844,4209177,68.92461839637855,35.184779210303155,2168.4282043294793
"PARÁ","Cametá",328735.40625,117099,2807.33007812,1502103,74.87133442439084,75.3266266148557,1206.1228613368621
"MINAS GERAIS","Engenheiro Caldas",56074.13671875,10908,5140.64013672,3123700,74.08491370903533,50.72835776591934,1385.9903406026779
"SÃO PAULO","Guaiçara",130954.9921875,11206,11686.15039062,3517208,55.85023716170119,15.801903028945503,2132.280895306682
"MATO GROSSO DO SUL","Rochedo",80849.7578125,4480,18046.8203125,5007505,73.22852405623681,38.95660920990292,1754.1267525600808
"PARAÍBA","Remígio",69606.3515625,17423,3995.08007812,2512705,77.92020247371545,62.73559176225584,1198.6534346946867
"GOIÁS","Ceres",193604.6875,19069,10152.84960938,5205406,51.71376632238023,18.65272204866353,2841.060812138309
"PARÁ","Maracanã",94502.7109375,29417,3212.52001953,1504307,77.62041517907254,77.63128448160137,939.7552061022334
"CEARÁ","Maranguape",643602.6875,110523,5823.25,2307700,60.47908346511343,60.41193083940553,1255.2070102988525
"MINAS GERAIS","Belo Vale",47929.59765625,7470,6416.27978516,3106408,73.99569712625213,35.190454384914105,1766.3242935990768
"CEARÁ","Barroquinha",53454.80859375,15558,3435.84008789,2302057,77.72176980923501,78.56230816543786,769.7217855693781
"MINAS GERAIS","Itabirinha",50568.87109375,10819,4674.08007812,3131802,69.58814948599333,51.559770125885706,1481.266132810481
"PIAUÍ","São João da Canabrava",15651.91992188,4511,3469.7199707,2209856,80.44746260205753,69.49390099883679,746.6943585425789
"SÃO PAULO","Borebi",34413.14453125,2349,14650.12988281,3507456,66.1779527932471,22.35072934380559,1842.1388816075248
"RIO GRANDE DO SUL","Sinimbu",121152.40625,10706,11316.30957031,4320677,79.70178724662256,30.672335927068985,1961.2667118558145
"MINAS GERAIS","Simonésia",96474.9296875,17933,5379.74023438,3167608,75.57503056896053,49.640821685521075,1343.7587317204789
"BAHIA","Remanso",155141.328125,39705,3907.35009766,2926004,78.24481013230513,65.36549702511853,1052.488863576566
"MINAS GERAIS","Poços de Caldas",2818455.75,151449,18609.9296875,3151800,50.42427575319961,14.441649972546571,3005.0808391277333
"MINAS GERAIS","Carvalhos",26771.07617188,4735,5653.87011719,3114808,75.12619050401122,43.6561037747774,1702.9250450894028
"MINAS GERAIS","Sabinópolis",87639.6796875,16326,5368.10986328,3156809,73.62964212420067,51.89701084264488,1517.1028662192127
"MINAS GERAIS","Minas Novas",120427.390625,31647,3805.33007812,3141801,72.86136397284349,56.72073925962215,1564.9386107825144
"RONDÔNIA","Pimenteiras do Oeste",68966.140625,2415,28557.41015625,1101468,68.6897099386063,38.862969869721816,1695.0870637844625
"PARANÁ","Boa Ventura de São Roque",88497.1484375,6964,12707.79980469,4103040,72.09598520743798,48.82977362918617,1452.7810539715924
"MINAS GERAIS","Bela Vista de Minas",57826.421875,10333,5596.29003906,3106002,65.23069068979666,38.27025637878389,1632.6670709212422
"MINAS GERAIS","Aracitaba",15587.87890625,1885,8269.4296875,3103306,71.232990020381,52.767560831970165,1051.0632012774822
"TOCANTINS","Babaçulândia",93242.9921875,10698,8715.9296875,1703008,67.3621124623229,59.22554789934651,1412.4794771332372
"TOCANTINS","Pugmil",32357.92773438,2252,14368.53027344,1718451,69.05602497070599,47.63398910579274,1381.9790651784347
"PARANÁ","Jataizinho",81946.609375,11604,7061.93017578,4112702,66.86367316915076,33.49096132128383,1704.1649163396537
"PARAÍBA","Santarém",11645.21484375,2749,4236.16015625,1506807,60.24809857138182,56.41070891000504,1705.9891391885071
"RIO DE JANEIRO","Santo Antônio de Pádua",515187.90625,42405,12149.23046875,3304706,58.5681621289186,31.143297201489005,2076.550391867535
"SÃO PAULO","Boituva",1223898.125,44906,27254.66992188,3507001,53.346142515057466,15.616729638599693,2959.741175393736
"MINAS GERAIS","Salinas",237517.859375,38789,6123.33007812,3157005,69.99742414752848,49.57854804043191,2010.1706304630634
"SÃO PAULO","Campo Limpo Paulista",838058.875,74863,11194.5703125,3509601,50.142648505277386,17.078526428228447,2758.128554317602
"RIO DE JANEIRO","Maricá",1079824.375,123492,8744.08007812,3302700,47.94202891221728,21.75890719337597,2751.62985767042
"TOCANTINS","Wanderlândia",66966.7734375,9493,7054.33007812,1722081,68.50090156261436,56.06373486415879,1504.9850699302615
"RIO GRANDE DO SUL","Aceguá",115000.703125,4347,26455.18945312,4300034,70.11216028195696,36.54147001276928,2093.510526702804
"MARANHÃO","Água Doce do Maranhão",37689.296875,12460,3024.82006836,2100154,86.60614554166067,79.85813555434032,761.5988131909061
"MINAS GERAIS","Angelândia",47678.96484375,8571,5562.81982422,3102852,79.08696636125849,63.35477543883454,1292.0567112587205
"RIO GRANDE DO SUL","Cristal",93160.71875,7393,12601.20996094,4306056,73.95449012828405,29.210637848419665,1985.5000885841487
"GOIÁS","Santa Rosa de Goiás",20780.69140625,2765,7515.62011719,5219506,65.37809950893877,43.533241129636316,1403.9788195055676
"MATO GROSSO DO SUL","Iguatemi",215600.4375,15222,14163.74023438,5004304,70.35547787817983,38.95271610394286,1677.44213478772
"MINAS GERAIS","Catas Altas",70746.1015625,4795,14754.13964844,3115359,64.45647901820746,26.885550259633447,1839.3874982296854
"BAHIA","Maragogipe",178405.578125,43921,4061.9699707,2920601,70.86767122135261,67.88539374704638,1170.544776974605
"MINAS GERAIS","Brasilândia de Minas",134720.109375,13593,9910.99023438,3108552,70.68985668440713,41.35139421351211,1656.6584684662432
"RIO GRANDE DO SUL","Caxias do Sul",12509582,410166,30498.83007812,4305108,46.109798879949686,9.00748819846051,3822.0525596415864
"SÃO PAULO","Onda Verde",129986.5,4005,32456.05078125,3534005,61.203735259400815,14.172154007354507,2063.76089572755
"MINAS GERAIS","Santana de Cataguases",19561.33984375,3785,5168.12011719,3158409,63.78660632674914,38.36590906190247,1402.5939680327338
"AMAPÁ","Serra do Navio",109795.3046875,3982,27572.90039062,1600055,59.433649605509515,51.991169955279204,1895.2677538053877
"RIO GRANDE DO SUL","Seberi",137429.21875,11098,12383.24023438,4320206,65.42582587893241,33.53752491385627,1992.8293256038446
"RIO GRANDE DO SUL","Dois Irmãos das Missões",47824.69140625,2444,19568.19921875,4306429,69.12058169122079,45.84498445060347,1333.2372460029123
"BAHIA","Novo Triunfo",36864.1328125,14763,2497.06005859,2923050,77.4363076426073,78.66002445978333,894.3613382090979
"PIAUÍ","Baixa Grande do Ribeiro",187569.125,10804,17361.08007812,2201150,80.09567801985993,75.30841058968494,949.2902725665483
"SANTA CATARINA","Balneário Gaivota",63575.9375,7959,7987.93017578,4202073,63.80115815381518,18.239584744916613,2268.710123395997
"RIO GRANDE DO SUL","Gramado dos Loureiros",21962.37695312,2399,9154.79980469,4309126,66.34547940109155,42.174102963432226,1532.276609591961
"BAHIA","Jiquiriçá",50515.6328125,13772,3668,2918209,81.53234580322156,69.05234105443732,998.4317942910657
"RIO GRANDE DO SUL","Paraíso do Sul",99716.1171875,7643,13046.71972656,4314027,71.82865361815034,19.862017093956414,1909.8200943385352
"SANTA CATARINA","Pinhalzinho",397378.125,15692,25323.609375,3538204,61.81643116908728,19.369522291521687,2127.152119449727
"TOCANTINS","Araguaçu",106934.7265625,9225,11591.83984375,1702000,66.24957739551725,48.509053048416796,1293.5853383865795
"BAHIA","Ituaçu",82193.359375,18772,4378.50976562,2917201,80.58977975227245,66.18444550694079,1015.3229998226207
"TOCANTINS","Talismã",36111.77734375,2663,13560.55957031,1720978,67.65128552044409,38.48333048751977,1637.3320897415765
"SÃO PAULO","Martinópolis",292783.40625,25533,11466.86035156,3529203,60.051169532598664,22.69511613616841,2059.0318656422096
"SÃO PAULO","Aguaí",476532.65625,32101,14844.79003906,3500303,62.860499296648996,25.022259786658374,2174.9694519491386
"MINAS GERAIS","Lassance",127364.8671875,6651,19149.73046875,3138104,74.88744549960887,51.908672565354046,1268.6498707685864
"MINAS GERAIS","Ouro Verde de Minas",29680.8046875,7215,4113.75976562,3146206,77.56218191930155,64.1280248426345,1160.5164604611746
"MINAS GERAIS","Bom Repouso",84637.828125,10826,7818.02001953,3107901,75.11978391867358,39.545474222001424,1487.8217456873272
"SÃO PAULO","Taquaritinga",644853.5625,55662,11585.16992188,3553708,56.45056860436232,18.965612937217482,2435.7467256071204
"MINAS GERAIS","Serra dos Aimorés",85138.171875,8667,9823.25976562,3166709,68.98799223304161,51.59164533789007,1571.6358382445278
"SÃO PAULO","Jaú",1760822.5,135546,12990.58984375,3525300,53.49944244640703,10.587826189811427,3228.833814199281
"PARÁ","Goianésia do Pará",127624.2265625,29164,4376.08984375,1503093,80.84222375025877,65.24471123472675,1165.0649255791398
"PARANÁ","Nova Aliança do Ivaí",21147.484375,1434,14747.20019531,4116505,59.41568891773642,21.256641018176552,1842.8652529485817
"SÃO PAULO","Dois Córregos",363964.34375,26040,13977.12988281,3514106,61.26194001148505,21.79898101475932,2420.9992571221123
"GOIÁS","Aurilândia",34192.81640625,3709,9218.87988281,5202601,65.46105445381225,37.923498738511476,1396.7808376053222
"SÃO PAULO","Iaras",51714.51171875,5658,9140.0703125,3519253,68.81092498595635,39.80862529834468,1727.212496183746
"BAHIA","Paulo Afonso",1743769.875,106703,16342.28027344,2924009,63.46422618629232,45.8828441600093,1923.1838247209055
"MINAS GERAIS","Guaxupé",1037274.25,49719,20862.73046875,3128709,57.15357440087428,21.427276520810693,2488.1650994544602
"TOCANTINS","Brasilândia do Tocantins",26675.76757812,2208,12081.41992188,1703602,68.13663969486224,50.347390628317655,1566.2053632556378
"PERNAMBUCO","Cumaru",65920.3203125,13812,4772.68017578,2604908,77.67145261359414,68.79578973979598,873.7405175056883
"BAHIA","Barreiras",1693253.625,137832,12284.91015625,2903201,55.56177639599218,41.594874277646326,2250.366426660123
"MATO GROSSO","Comodoro",232122.140625,18974,12233.70019531,5103304,68.51016277436884,38.61233865303117,1936.0762902008632
"MINAS GERAIS","Candeias",129657.625,16281,7963.74023438,2906501,57.67175735678359,45.806285333699456,1595.485026580736
"SÃO PAULO","Silveiras",46585.80078125,5841,7975.64990234,3552007,67.80997504479438,40.14994539362712,1647.4614989844904
"MINAS GERAIS","Belo Horizonte",44595204,2452617,18182.69921875,3106200,43.02718814633832,16.084951745232438,4747.629787713649
"MINAS GERAIS","Santa Rita de Minas",58281.58984375,5980,9746.08007812,3159357,77.16019448237422,47.700561446454756,1370.563482689473
"MINAS GERAIS","Mário Campos",75661.0546875,12029,6289.89013672,3140159,65.97507975278032,33.28662196744659,1970.794666470248
"MINAS GERAIS","Caiana",35661.89453125,4733,7534.72998047,3110103,76.88883491025655,41.63366355383373,1387.8442011645266
"PARANÁ","São José dos Pinhais",11511811,279297,41217.1015625,4125506,53.25394595040832,13.995318917135485,2882.4735979915417
"BAHIA","Apuarema",32103.33984375,7610,4218.56982422,2901957,81.33586740215213,68.57798257876901,953.4908997428306
"RIO GRANDE DO SUL","Ponte Preta",23686.04882812,1846,12831.00976562,4314787,70.2906000814376,10.974892638025558,2623.294899768749
"PARANÁ","Guapirama",41972.16796875,3645,11515,4109005,62.91141991235045,35.56165881789474,1710.1526632440255
"RIO GRANDE DO NORTE","Porto do Mangue",96511.578125,5033,19175.75976562,2410256,76.72699730641274,71.30826557033562,966.00669832785
"MATO GROSSO","Campinápolis",113937.0703125,14301,7967.06982422,5102603,84.87749064505647,68.04246560721954,1378.5538350380218
"GOIÁS","Anápolis",8109760,335960,24139.06054688,5201108,52.43078204673451,23.532937106261286,2636.0394529449177
"BAHIA","Cachoeira",193704.671875,33782,5733.95996094,2904902,63.473320356938586,61.229061105897614,1288.7420405170785
"MINAS GERAIS","Rubelita",32559.80859375,8097,4021.2199707,3156502,80.44164484347634,67.64775842102189,908.0483804567207
"MINAS GERAIS","Ladainha",59610.83984375,17195,3466.75,3137007,82.11221930135852,72.12969271705502,919.6344781062634
"PERNAMBUCO","Camocim de São Félix",67847.71875,16574,4093.62011719,2603504,77.95831343458023,66.66823561892922,1047.8144037084237
"MATO GROSSO DO SUL","Vicentina",60769.06640625,5783,10508.23046875,5008404,65.28140336086157,31.117790017543307,1790.148116937937
"RIO GRANDE DO NORTE","Encanto",23171.35546875,5365,4318.99023438,2403301,73.19980292941891,56.739279608047326,1182.5185157067729
"RIO GRANDE DO SUL","Rosário do Sul",535277,41746,12822.24023438,4316402,61.58154702297263,31.413429137244535,2059.3733856402964
"RIO GRANDE DO SUL","Dom Feliciano",155935,15300,10191.83007812,4306502,81.84973193303155,49.16037797373766,1305.4747394285002
"SÃO PAULO","Osvaldo Cruz",411053.875,31461,13065.50976562,3534609,50.75599805467346,17.873394010435547,2534.3218035644472
"RIO GRANDE DO SUL","Arroio do Sal",80252.4140625,7291,11007.04980469,4301057,58.90564238076243,20.072118482351968,2339.9187002790586
"MARANHÃO","Tufilândia",28744.01367188,5687,5054.33984375,2112274,80.0341993412437,80.56195271537621,778.8682395471735
"PIAUÍ","Angical do Piauí",25210.82421875,6793,3711.29003906,2200608,70.30033930989138,63.41142384646349,1106.5452640796184
"RIO GRANDE DO SUL","Vista Alegre",37703.0859375,2932,12859.16992188,4323507,62.50901089985098,25.070353944622248,3092.371165534304
"TOCANTINS","Itaporã do Tocantins",31261.0703125,3135,9971.62988281,1711100,72.33557226632482,52.619994997961406,1274.3278510181444
"MATO GROSSO","Ribeirãozinho",32890.05078125,2194,14990.91015625,5107198,62.5472116337051,30.6899201273801,1905.9866178600248
"GOIÁS","Montes Claros de Goiás",104265.5703125,8070,12920.15039062,5213707,62.8518208972942,28.76889680429838,2097.0991632067007
"PIAUÍ","Pajeú do Piauí",12159.56835938,3802,3198.19995117,2207355,82.16589808155247,67.93587277722516,896.0971974044462
"PIAUÍ","Eliseu Martins",17763.77539062,4923,3608.32006836,2203602,76.85945208231935,58.49608491922341,1362.0406573935127
"GOIÁS","Palmeiras de Goiás",426385.15625,22798,18702.74023438,5215702,62.86772872320624,23.02687040344081,1997.532962812373
"PIAUÍ","Santa Cruz do Piauí",19409.03515625,5969,3251.63989258,2209104,72.79972736860981,63.17971109628195,1091.1807641401147
"SÃO PAULO","Júlio Mesquita",32815.91015625,4539,7229.77001953,3525805,60.173437690403375,32.367822816795446,1678.9013180230893
"MINAS GERAIS","Matipó",157143.3125,17017,9234.49023438,3140902,76.82864643248463,49.918329252523534,1537.1680819747376
"MINAS GERAIS","Santa Maria do Salto",25498.65429688,5989,4257.58007812,3158102,75.78478076582876,57.79131010325948,1152.549538853768
"TOCANTINS","Aragominas",38742.546875,5555,6974.35986328,1701309,77.53006575285755,55.212940505410046,1294.4980503862662
"SÃO PAULO","Santana de Parnaíba",3233583,114321,28285.11914062,3547304,49.48642925735041,20.64925827691061,6653.847734787228
"PARANÁ","Sulina",42495.37109375,3434,12374.88964844,4126652,71.31264171062652,32.75216914180665,1807.4093540721076
"SÃO PAULO","Pirapora do Bom Jesus",123798.3671875,15706,7882.22998047,3539103,57.05429076938837,35.43949897505413,2089.7965848855747
"SÃO PAULO","Américo de Campos",49532.8203125,5488,9025.66015625,3501806,60.14575618673817,21.013862212514947,2227.709544931693
"ACRE","Xapuri",150262.34375,15079,9965.00976562,1200708,75.32137308441452,59.62062170664082,1301.625561497553
"SANTA CATARINA","Rodeio",133049.5625,11215,11863.54003906,4215109,61.877332913367695,7.002084768839929,3168.258621646969
"RIO GRANDE DO SUL","Mormaço",48588.73046875,2713,17909.58984375,4312427,69.28076563916197,32.47482126316736,3092.1198858652447
"SÃO PAULO","Carapicuíba",3068291.25,392701,7813.29980469,3510609,53.25957764207929,25.999006720723088,2414.11081541594
"RIO GRANDE DO NORTE","Florânia",41976.34375,8487,4945.95996094,2403806,66.67446852009392,51.63872736701896,1422.7471908110674
"MINAS GERAIS","Itanhomi",63975.62109375,12357,5177.27978516,3133204,73.38523175063634,47.12645464511533,1500.781616926235
"SANTA CATARINA","Fraiburgo",505606.65625,36469,13864.00976562,4205506,62.496548850113456,27.92990395817072,2243.0281638495653
"SÃO PAULO","São Paulo",389317152,11037593,35271.9296875,3550308,45.78307837901192,20.010738426988897,4524.23471066964
"PARAÍBA","Vieirópolis",16745.3203125,4908,3411.84008789,2517209,79.96992665721783,65.66886853656911,883.7778135092026
"BAHIA","Olindina",92409.46875,24557,3763.06005859,2923100,79.60695205368118,74.63427454083894,734.910753846251
"RIO GRANDE DO SUL","Nova Candelária",64413.734375,2789,23095.640625,4313011,66.1096609426721,2.640247043684475,3540.0866634546
"ESPIRITO SANTO","Apiacá",48217.1796875,7883,6116.60009766,3200508,67.06600054818986,46.764723531742355,1556.2662315146024
"RIO GRANDE DO SUL","Arroio Grande",313982.40625,18748,16747.51953125,4301305,67.64728769754774,39.83885656833074,1546.6085576737366
"TOCANTINS","Rio dos Bois",29670.2109375,2136,13890.54980469,1718709,73.64340891497362,60.74993293270214,1092.6836549358495
"ESPIRITO SANTO","Piúma",127082.0078125,17212,7383.33984375,3204203,58.34250256823043,30.465308967488703,2035.3896153152584
"SÃO PAULO","Birigui",1409186.625,110911,12705.55957031,3506508,49.945281697949355,11.129854410287344,2627.0890833537696
"MATO GROSSO","Sorriso",2339762.25,60028,38977.8515625,5107925,61.272898624305896,21.2959096314252,3252.1275127263048
"MINAS GERAIS","Bicas",95820.9765625,14309,6696.54980469,3106903,56.44509503725308,29.352134486154114,2314.725869084445
"TOCANTINS","Novo Alegre",14066.19335938,1802,7805.87988281,1715150,60.74650662637484,52.219580304336795,1555.9040429811234
"MINAS GERAIS","Barão de Cocais",349174.84375,28074,12437.66015625,3105400,57.623686492683504,28.604783644918584,1993.235323049525
"SANTA CATARINA","Nova Trento",169361.8125,12025,14084.13964844,4211504,60.74427278711488,9.163813070063,2966.086091202823
"RIO GRANDE DO SUL","Cruzaltense",28069.95703125,2266,12387.45019531,4306130,68.69456131830893,23.61224073514049,2495.886602279313
"SÃO PAULO","Franco da Rocha",1564532.625,131366,11909.71972656,3516408,58.48613719352443,27.125427757549986,2255.1981619024677
"MINAS GERAIS","Luz",245971.703125,17835,13791.51953125,3138807,62.68490647461752,21.97902392759797,2343.269371852625
"MINAS GERAIS","Cristiano Otoni",37144.7109375,5039,7371.43994141,3120409,66.94287385031767,38.924203798777754,1699.6511314385973
